ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4	"ENSG00000012817.16"	"KDM5D"	chrY	-	19708243	19708423	19708321	19708423	19707933	19708071	4	132	0			148	74	NA	NA	1.0		NA
5	"ENSG00000012817.16"	"KDM5D"	chrY	-	19715583	19715739	19715614	19715739	19710375	19710472	5	12	7			105	74	NA	NA	0.547		NA
6	"ENSG00000012817.16"	"KDM5D"	chrY	-	19715583	19715739	19715614	19715739	19715351	19715499	6	12	13			105	74	NA	NA	0.394		NA
7	"ENSG00000131002.13"	"TXLNGY"	chrY	+	19567349	19567570	19567349	19567482	19587209	19587507	7	8	9			148	74	NA	NA	0.308		NA
9	"ENSG00000176728.10"	"TTTY14"	chrY	-	19044541	19044695	19044661	19044695	19043162	19043346	9	11	0			148	74	NA	NA	1.0		NA
10	"ENSG00000183878.16"	"UTY"	chrY	-	13355002	13355398	13355374	13355398	13335562	13336335	10	149	0			148	74	NA	NA	1.0		NA
16	"ENSG00000196924.19"	"FLNA"	chrX	-	154365744	154366224	154366023	154366224	154365348	154365486	16	130	750			148	74	NA	NA	0.08		NA
17	"ENSG00000169057.24"	"MECP2"	chrX	-	154033438	154034174	154033923	154034174	154032458	154032557	17	12	2			148	74	NA	NA	0.75		NA
18	"ENSG00000102032.13"	"RENBP"	chrX	-	153944079	153944155	153944121	153944155	153943894	153943970	18	28	0			116	74	NA	NA	1.0		NA
19	"ENSG00000102032.13"	"RENBP"	chrX	-	153944079	153944418	153944308	153944418	153943894	153943970	19	18	0			148	74	NA	NA	1.0		NA
20	"ENSG00000102030.16"	"NAA10"	chrX	-	153932070	153932431	153932315	153932431	153930762	153930847	20	135	1			148	74	NA	NA	0.985		NA
21	"ENSG00000102030.16"	"NAA10"	chrX	-	153933942	153934001	153933960	153934001	153932538	153932584	21	130	4			92	74	NA	NA	0.963		NA
25	"ENSG00000198753.12"	"PLXNB3"	chrX	+	153775886	153776214	153775886	153775968	153776355	153776459	25	20	0			148	74	NA	NA	1.0		NA
26	"ENSG00000185825.17"	"BCAP31"	chrX	-	153702934	153703058	153703039	153703058	153702006	153702107	26	468	0			148	74	NA	NA	1.0		NA
27	"ENSG00000185825.17"	"BCAP31"	chrX	-	153724260	153724388	153724333	153724388	153723152	153723288	27	0	180			147	74	NA	NA	0.0		NA
29	"ENSG00000147394.19"	"ZNF185"	chrX	+	152959698	152959937	152959698	152959896	152963838	152963949	29	0	17			115	74	NA	NA	0.0		NA
35	"ENSG00000197021.9"	"EOLA2"	chrX	-	149937413	149937480	149937432	149937480	149934004	149934137	35	18	83			93	74	NA	NA	0.147		NA
36	"ENSG00000197620.11"	"EOLA1"	chrX	+	149542018	149542085	149542018	149542066	149545367	149545500	36	8	23			93	74	NA	NA	0.217		NA
42	"ENSG00000101972.20"	"STAG2"	chrX	+	124090574	124090964	124090574	124090764	124094017	124094144	42	15	185			148	74	NA	NA	0.039		NA
43	"ENSG00000125676.20"	"THOC2"	chrX	-	123620374	123620965	123620906	123620965	123619400	123619436	43	37	26			148	74	NA	NA	0.416		NA
44	"ENSG00000125676.20"	"THOC2"	chrX	-	123706853	123706949	123706857	123706949	123703453	123703505	44	0	57			78	74	NA	NA	0.0		NA
45	"ENSG00000232119.8"	"MCTS1"	chrX	+	120608224	120608463	120608224	120608358	120611010	120611078	45	9	34			148	74	NA	NA	0.117		NA
46	"ENSG00000158290.19"	"CUL4B"	chrX	-	120538117	120538209	120538123	120538209	120536926	120537034	46	13	59			80	74	NA	NA	0.169		NA
47	"ENSG00000158290.19"	"CUL4B"	chrX	-	120561132	120561453	120561371	120561453	120560082	120560625	47	0	13			148	74	NA	NA	0.0		NA
50	"ENSG00000101901.12"	"ALG13"	chrX	+	111681169	111681424	111681169	111681299	111682131	111682294	50	22	11			148	74	NA	NA	0.5		NA
51	"ENSG00000101901.12"	"ALG13"	chrX	+	111682131	111682294	111682131	111682235	111684964	111685103	51	59	0			133	74	NA	NA	1.0		NA
52	"ENSG00000101901.12"	"ALG13"	chrX	+	111682131	111682300	111682131	111682235	111684964	111685103	52	35	0			139	74	NA	NA	1.0		NA
53	"ENSG00000101901.12"	"ALG13"	chrX	+	111682131	111682300	111682131	111682294	111684964	111685103	53	2	26			80	74	NA	NA	0.066		NA
55	"ENSG00000101844.18"	"ATG4A"	chrX	+	108137803	108137991	108137803	108137884	108150151	108150297	55	31	0			148	74	NA	NA	1.0		NA
57	"ENSG00000147224.13"	"PRPS1"	chrX	+	107628427	107628750	107628427	107628482	107639294	107639478	57	95	0			148	74	NA	NA	1.0		NA
60	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103586218	103586301	103586218	103586291	103586648	103587518	60	0	47			84	74	NA	NA	0.0		NA
61	"ENSG00000271147.8"	"ARMCX5-GPRASP2"	chrX	+	102599705	102599859	102599705	102599847	102601463	102601509	61	1	19			86	74	NA	NA	0.043		NA
64	"ENSG00000225470.8"	"JPX"	chrX	+	73944317	73944465	73944317	73944414	73944583	73944662	64	107	0			125	74	NA	NA	1.0		NA
65	"ENSG00000225470.8"	"JPX"	chrX	+	73944341	73944465	73944341	73944414	73994839	73994961	65	42	0			125	74	NA	NA	1.0		NA
66	"ENSG00000230590.12"	"FTX"	chrX	-	74280376	74280494	74280393	74280494	74274341	74274410	66	10	2			91	74	NA	NA	0.803		NA
67	"ENSG00000230590.12"	"FTX"	chrX	-	74292168	74292351	74292325	74292351	74281701	74281848	67	9	2			148	74	NA	NA	0.692		NA
68	"ENSG00000147133.17"	"TAF1"	chrX	+	71423116	71423264	71423116	71423239	71423973	71424066	68	3	33			99	74	NA	NA	0.064		NA
69	"ENSG00000147133.17"	"TAF1"	chrX	+	71458240	71458366	71458240	71458357	71459149	71459251	69	11	0			83	74	NA	NA	1.0		NA
70	"ENSG00000147133.17"	"TAF1"	chrX	+	71458240	71458366	71458240	71458357	71459551	71459708	70	30	1			83	74	NA	NA	0.964		NA
71	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148905	71147549	71148206	71153476	71153536	71	12	0			148	74	NA	NA	1.0		NA
72	"ENSG00000184634.17"	"MED12"	chrX	+	71126968	71127241	71126968	71127132	71127335	71128120	72	27	66			148	74	NA	NA	0.17		NA
